SECTION,STATION,SIGNAL NAME,CUMMULATIVE DISTANT(IN Meter)
KMZ-BSP,JTI,NEU SEC,187659.00
KMZ-BSP,JTI,NIQ DIST,188327.00
KMZ-BSP,JTI,NIQ INNR DIST,189357.00
KMZ-BSP,JTI,NIQ HOME,190385.00
KMZ-BSP,NIQ,NIQ STR,191625.00
KMZ-BSP,NIQ,NIQ ADV STR,191936.00
KMZ-BSP,NIQ,VKR DIST,195769.00
KMZ-BSP,NIQ,VKR INNR DIST,196770.00
KMZ-BSP,NIQ,VKR HOME,197763.00
KMZ-BSP,VKR,VKR STR,198986.00
KMZ-BSP,VKR,VKR ADV STR,199376.00
KMZ-BSP,VKR,HRB DIST,206499.00
KMZ-BSP,VKR,HRB INNR DIST,207553.00
KMZ-BSP,VKR,HRB HOME,208582.00
KMZ-BSP,HRB,HRB STR,209774.00
KMZ-BSP,HRB,HRB ADV STR,210363.00
KMZ-BSP,HRB,GATE DIST,214179.00
KMZ-BSP,HRB,GATE INNR DIST,215268.00
KMZ-BSP,HRB,GATE SIG,216279.00
KMZ-BSP,HRB,PND HOME,216648.00
KMZ-BSP,PND,PND STR,218129.00
KMZ-BSP,PND,PND ADV STR,218635.00
KMZ-BSP,PND,NEU SEC,219512.00
KMZ-BSP,PND,SBRA DIST,219701.00
KMZ-BSP,PND,SBRA INNR DIST,221070.00
KMZ-BSP,PND,SBRA HOME,222183.00
KMZ-BSP,SBRA,SBRA STR,223292.00
KMZ-BSP,SBRA,SBRA ADV STR,223533.00
KMZ-BSP,SBRA,KOI DIST,226229.00
KMZ-BSP,SBRA,KOI INNR DIST,227384.00
KMZ-BSP,SBRA,KOI HOME,228563.00
KMZ-BSP,KOI,KOI STR,229707.00
KMZ-BSP,KOI,L XING:,229969.00
KMZ-BSP,KOI,KOI ADV STR,230030.00
KMZ-BSP,KOI,BHTK DIST,238783.00
KMZ-BSP,KOI,BHTK INNR DIST,239793.00
KMZ-BSP,KOI,BHTK HOME,240790.00
KMZ-BSP,BHTK,BHTK STR,241410.00
KMZ-BSP,BHTK,BHTK ADV STR,241496.00
KMZ-BSP,BHTK,KGS DIST,250248.00
KMZ-BSP,BHTK,NEU SEC,250688.00
KMZ-BSP,BHTK,KGS INNR DIST,251301.00
KMZ-BSP,BHTK,KGS HOME,252312.00
KMZ-BSP,KGS,KGS STR,253611.00
KMZ-BSP,KGS,KGS ADV STR,253977.00
KMZ-BSP,KGS,TGQ DIST,258441.00
KMZ-BSP,KGS,TGQ INNR DIST,259485.00
KMZ-BSP,KGS,TGQ HOME,260570.00
KMZ-BSP,TGQ,TGQ STR,261759.00
KMZ-BSP,TGQ,TGQ ADV STR,262075.00
KMZ-BSP,TGQ,BIG DIST,268262.00
KMZ-BSP,TGQ,BIG INNR DIST,269288.00
KMZ-BSP,TGQ,BIG HOME,270275.00
KMZ-BSP,BIG,BIG STR,271555.00
KMZ-BSP,BIG,BIG ADV STR,271997.00
KMZ-BSP,BIG,NEU SEC,272954.00
KMZ-BSP,BIG,SLKR DIST,275981.00
KMZ-BSP,BIG,SLKR INNR DIST,276971.00
KMZ-BSP,BIG,SLKR HOME,278007.00
KMZ-BSP,SLKR,SLKR STR,279336.00
KMZ-BSP,SLKR,SLKR ADV STR,279680.00
KMZ-BSP,SLKR,KGB DIST,283652.00
KMZ-BSP,SLKR,KGB INNR DIST,284861.00
KMZ-BSP,SLKR,KGB HOME,285898.00
KMZ-BSP,KGB,KGB STR,287159.00
KMZ-BSP,KGB,KGB ADV STR,287557.00
KMZ-BSP,KGB,KLTR DIST,291378.00
KMZ-BSP,KGB,KLTR INNR DIST,292459.00
KMZ-BSP,KGB,KLTR HOME,293609.00
KMZ-BSP,KLTR,KLTR STR,294739.00
KMZ-BSP,KLTR,KLTR ADV STR,295074.00
KMZ-BSP,KLTR,GTK DIST,299446.00
KMZ-BSP,KLTR,NEU SEC,300171.00
KMZ-BSP,KLTR,GTK INNR DIST,300453.00
KMZ-BSP,KLTR,GTK HOME,301816.00
KMZ-BSP,GTK,GTK STR,303162.00
KMZ-BSP,GTK,GTK ADV STR,303591.00
KMZ-BSP,GTK,A:AK8,304859.00
KMZ-BSP,GTK,A:AK6,306213.00
KMZ-BSP,GTK,A:AK4,307224.00
KMZ-BSP,GTK,USL HOME,309227.00
KMZ-BSP,USL,USL STR,310784.00
KMZ-BSP,USL,USL ADV STR,311566.00
KMZ-BSP,USL,SAG:AK2,312555.00
KMZ-BSP,USL,NEU SEC,314020.00
KMZ-BSP,USL,CORD HOME,314384.00
KMZ-BSP,USL,BSP HOME,316555.00
KMZ-BSP,USL,BSP R HOME,317758.00
KMZ-BSP,BSP,BSP STR,319169.00
BSP-KMZ,BSP,BSP STR,0.00
BSP-KMZ,BSP,DGT STR,1210.81
BSP-KMZ,BSP,DGT ADV STR,1800.40
BSP-KMZ,BSP,CORDC HOME,2905.19
BSP-KMZ,BSP,CORDC STR,4011.22
BSP-KMZ,BSP,NEU SEC,4197.79
BSP-KMZ,BSP,SAG:AK1,5507.41
BSP-KMZ,BSP,USL HOME,6633.66
BSP-KMZ,USL,USL STR,8591.10
BSP-KMZ,USL,USL ADV STR,9181.10
BSP-KMZ,USL,A:AK3,10826.10
BSP-KMZ,USL,A:AK5,12226.10
BSP-KMZ,USL,A:AK7,13602.10
BSP-KMZ,USL,GTK HOME,14777.10
BSP-KMZ,GTK,GTK STR,16053.10
BSP-KMZ,GTK,GTK ADV STR,16533.10
BSP-KMZ,GTK,NEU SEC,18082.10
BSP-KMZ,GTK,KLTR DIST,21262.10
BSP-KMZ,GTK,KLTR INNR DIST,22183.10
BSP-KMZ,GTK,KLTR HOME,23262.10
BSP-KMZ,KLTR,KLTR STR,24496.10
BSP-KMZ,KLTR,KLTR ADV STR,24844.10
BSP-KMZ,KLTR,KGB DIST,28825.10
BSP-KMZ,KLTR,KGB INNR DIST,29815.10
BSP-KMZ,KLTR,KGB HOME,30889.10
BSP-KMZ,KGB,KGB STR,32103.10
BSP-KMZ,KGB,KGB ADV STR,32565.10
BSP-KMZ,KGB,SLKR DIST,36782.10
BSP-KMZ,KGB,SLKR INNR DIST,37750.10
BSP-KMZ,KGB,SLKR HOME,38752.10
BSP-KMZ,SLKR,SLKR STR,40073.10
BSP-KMZ,SLKR,SLKR ADV STR,40465.10
BSP-KMZ,SLKR,BIG DIST,44380.10
BSP-KMZ,SLKR,BIG INNR DIST,45394.10
BSP-KMZ,SLKR,NEU SEC,46107.10
BSP-KMZ,SLKR,BIG HOME,46381.10
BSP-KMZ,BIG,BIG STR,47719.10
BSP-KMZ,BIG,BIG ADV STR,48254.10
BSP-KMZ,BIG,TGQ DIST,54527.10
BSP-KMZ,BIG,TGQ INNR DIST,55577.10
BSP-KMZ,BIG,TGQ HOME,56620.10
BSP-KMZ,TGQ,TGQ STR,57774.10
BSP-KMZ,TGQ,TGQ ADV STR,58105.10
BSP-KMZ,TGQ,KGS DIST,62486.10
BSP-KMZ,TGQ,KGS INNR DIST,63510.10
BSP-KMZ,TGQ,KGS HOME,64641.10
BSP-KMZ,KGS,KGS STR,66062.10
BSP-KMZ,KGS,KGS ADV STR,66426.10
BSP-KMZ,KGS,NEU SEC,67961.10
BSP-KMZ,KGS,BHTK DIST,77182.10
BSP-KMZ,KGS,BHTK INNR DIST,78282.10
BSP-KMZ,KGS,BHTK HOME,79282.10
BSP-KMZ,BHTK,BHTK STR,80038.10
BSP-KMZ,BHTK,BHTK ADV STR,80235.10
BSP-KMZ,BHTK,KOI DIST,87999.10
BSP-KMZ,BHTK,KOI INNR DIST,89116.10
BSP-KMZ,BHTK,KOI HOME,90218.10
BSP-KMZ,BHTK,L XING:,90534.10
BSP-KMZ,KOI,KOI STR,91585.10
BSP-KMZ,KOI,KOI ADV STR,91882.10
BSP-KMZ,KOI,SBRA DIST,94662.10
BSP-KMZ,KOI,SBRA INNR DIST,95747.10
BSP-KMZ,KOI,SBRA HOME,96791.10
BSP-KMZ,SBRA,SBRA STR,97947.10
BSP-KMZ,SBRA,SBRA ADV STR,98183.10
BSP-KMZ,SBRA,PND DIST,101394.10
BSP-KMZ,SBRA,PND INNR DIST,102552.10
BSP-KMZ,SBRA,PND HOME,103880.10
BSP-KMZ,PND,PND STR,105428.10
BSP-KMZ,PND,PND ADV STR,105878.10
BSP-KMZ,PND,L XING:,106163.10
BSP-KMZ,PND,HRB DIST,110027.10
BSP-KMZ,PND,HRB INNR DIST,111051.10
BSP-KMZ,PND,HRB HOME,112125.10
BSP-KMZ,HRB,HRB STR,113752.10
BSP-KMZ,HRB,HRB ADV STR,114271.10
BSP-KMZ,HRB,VKR DIST,121085.10
BSP-KMZ,HRB,VKR INNR DIST,122083.10
BSP-KMZ,HRB,VKR HOME,123143.10
BSP-KMZ,VKR,VKR STR,124324.10
BSP-KMZ,VKR,VKR ADV STR,124595.10
BSP-KMZ,VKR,NIQ DIST,128180.10
BSP-KMZ,VKR,NIQ INNR DIST,129173.10
BSP-KMZ,VKR,NIQ HOME,130423.10
BSP-KMZ,NIQ,NIQ STR,131720.10
BSP-KMZ,NIQ,NIQ ADV STR,132123.10
BSP-KMZ,NIQ,NEU SEC,134823.10
BSP-KMZ,NIQ,JTI DIST,137731.10
BSP-KMZ,NIQ,JTI INNR DIST,138818.10
BSP-KMZ,NIQ,JTI HOME,139931.10
BSP-KMZ,JTI,JTI STR,141745.10
BSP-KMZ,JTI,JTI ADV STR,142334.10
BSP-KMZ,JTI,GATE DIST,144058.10
BSP-KMZ,JTI,GATE INNR DIST,145080.10
BSP-KMZ,JTI,GATE SIG,146103.10
BSP-KMZ,JTI,CLF DIST,146856.10
BSP-KMZ,JTI,CLF INNR DIST,147888.10
BSP-KMZ,JTI,CLF HOME,148938.10
BSP-KMZ,CLF,CLF STR,150421.10
BSP-KMZ,CLF,CLF INT STR,151218.10
BSP-KMZ,CLF,CLF ADV STR,151425.10
BSP-KMZ,CLF,APR DIST,152156.10
BSP-KMZ,CLF,APR INNR DIST,153234.10
BSP-KMZ,CLF,NEU SEC,153661.10
BSP-KMZ,CLF,APR HOME,154186.10
BSP-KMZ,CLF,APR R HOME,154689.10
BSP-KMZ,APR,APR STR,156078.10
BSP-KMZ,APR,APR ADV STR,156440.10
BSP-KMZ,APR,IB-INR-DIST,157148.10
BSP-KMZ,APR,IB,158159.10
BSP-KMZ,APR,AAL DIST,165215.10
BSP-KMZ,APR,AAL INNR DIST,166230.10
BSP-KMZ,APR,AAL HOME,167291.10
BSP-KMZ,AAL,AAL STR,168659.10
BSP-KMZ,AAL,AAL ADV STR,169044.10
BSP-KMZ,AAL,AAL GATE SIG,169604.10
BSP-KMZ,AAL,IB-INR-DIST,169969.10
BSP-KMZ,AAL,IB,170945.10
BSP-KMZ,AAL,BUH DIST,173302.10
BSP-KMZ,AAL,BUH INNR DIST,174307.10
BSP-KMZ,AAL,BUH HOME,176069.10
BSP-KMZ,BUH,BUH STR,177361.10
BSP-KMZ,BUH,BUH ADV STR,177637.10
BSP-KMZ,BUH,IB DIST,180046.10
BSP-KMZ,BUH,IB-INR-DIST,181110.10
BSP-KMZ,BUH,IB,182144.10
BSP-KMZ,BUH,SNGP DIST,187731.10
BSP-KMZ,BUH,SNGP INNR DIST,188730.10
BSP-KMZ,BUH,SNGP HOME,189766.10
BSP-KMZ,SNGP,SNGP STR,190886.10
BSP-KMZ,SNGP,SNGP ADV STR,191127.10
BSP-KMZ,SNGP,SDL DIST,192704.10
BSP-KMZ,SNGP,SDL INNR DIST,193891.10
BSP-KMZ,SNGP,SDL HOME,195002.10
BSP-KMZ,SDL,SDL STR,196657.10
BSP-KMZ,SDL,SDL ADV STR,197223.10
BSP-KMZ,SDL,IB DIST,198341.10
BSP-KMZ,SDL,IB-INR-DIST,199365.10
BSP-KMZ,SDL,IB,200402.10
BSP-KMZ,SDL,NEU SEC,200859.10
BSP-KMZ,SDL,BDWA DIST,202230.10
BSP-KMZ,SDL,BDWA INNR DIST,203277.10
BSP-KMZ,SDL,BDWA HOME,204232.10
BSP-KMZ,BDWA,BDWA STR,205403.10
BSP-KMZ,BDWA,BDWA ADV STR,205679.10
BSP-KMZ,BDWA,IB DIST,209832.10
BSP-KMZ,BDWA,IB-INNR-DIST,210895.10
BSP-KMZ,BDWA,IB,211965.10
BSP-KMZ,BDWA,GGT DIST,214572.10
BSP-KMZ,BDWA,GGT INNR DIST,215623.10
BSP-KMZ,BDWA,GGT HOME,216622.10
BSP-KMZ,GGT,GGT STR,217882.10
BSP-KMZ,GGT,GGT ADV STR,218195.10
BSP-KMZ,GGT,GATE DIST,219438.10
BSP-KMZ,GGT,GATE INNR DIST,220459.10
BSP-KMZ,GGT,GATE SIG,221730.10
BSP-KMZ,GGT,L XING:,221914.10
BSP-KMZ,GGT,IB-INR-DIST,222281.10
BSP-KMZ,GGT,IB,223703.10
BSP-KMZ,GGT,MDXR DIST,225468.10
BSP-KMZ,GGT,MDXR INNR DIST,226511.10
BSP-KMZ,GGT,MDXR HOME,227520.10
BSP-KMZ,MDXR,MDXR STR,228707.10
BSP-KMZ,MDXR,MDXR ADV STR,229091.10
BSP-KMZ,MDXR,BRS DIST,230440.10
BSP-KMZ,MDXR,BRS INNR DIST,231579.10
BSP-KMZ,MDXR,BRS HOME,232634.10
BSP-KMZ,BRS,BRS STR,234195.10
BSP-KMZ,BRS,BRS ADV STR,234637.10
BSP-KMZ,BRS,GATE DIST,237445.10
BSP-KMZ,BRS,GATE INNR DIST,238516.10
BSP-KMZ,BRS,GATE SIG,239497.10
BSP-KMZ,BRS,L XING:,239685.10
BSP-KMZ,BRS,NRZB HOME,240110.10
BSP-KMZ,NRZB,NRZB STR,241537.10
BSP-KMZ,NRZB,NRZB ADV STR,241802.10
BSP-KMZ,NRZB,GATE INNR DIST,243148.10
BSP-KMZ,NRZB,GATE SIG,244143.10
BSP-KMZ,NRZB,NEU SEC,244713.10
BSP-KMZ,NRZB,IB,245050.10
BSP-KMZ,NRZB,KKI DIST,248282.10
BSP-KMZ,NRZB,KKI INNR DIST,249298.10
BSP-KMZ,NRZB,KKI HOME,250274.10
BSP-KMZ,KKI,KKI STR,251462.10
BSP-KMZ,KKI,KKI ADV STR,251826.10
BSP-KMZ,KKI,IB DIST,253619.10
BSP-KMZ,KKI,IB-INR-DIST,254618.10
BSP-KMZ,KKI,IB,255640.10
BSP-KMZ,KKI,GATE SIG,256662.10
BSP-KMZ,KKI,L XING:,256841.10
BSP-KMZ,KKI,UMR DIST,260981.10
BSP-KMZ,KKI,UMR INNR DIST,262182.10
BSP-KMZ,KKI,UMR HOME,263148.10
BSP-KMZ,UMR,UMR STR,264512.10
BSP-KMZ,UMR,UMR INT STR,265043.10
BSP-KMZ,UMR,L XING:,265216.10
BSP-KMZ,UMR,UMR ADV STR,265519.10
BSP-KMZ,UMR,IB DIST,266494.10
BSP-KMZ,UMR,IB-INR-DIST,267463.10
BSP-KMZ,UMR,IB,268513.10
BSP-KMZ,UMR,LOA DIST,271171.10
BSP-KMZ,UMR,LOA INNR DIST,272146.10
BSP-KMZ,UMR,LOA HOME,273143.10
BSP-KMZ,LOA,LOA STR,274186.10
BSP-KMZ,LOA,LOA ADV STR,274514.10
BSP-KMZ,LOA,IB DIST,275863.10
BSP-KMZ,LOA,IB-INR-DIST,276883.10
BSP-KMZ,LOA,IB,277894.10
BSP-KMZ,LOA,L XING:,279645.10
BSP-KMZ,LOA,CHD DIST,280124.10
BSP-KMZ,LOA,CHD INNR DIST,281078.10
BSP-KMZ,LOA,CHD HOME,282093.10
BSP-KMZ,CHD,CHD STR,283218.10
BSP-KMZ,CHD,CHD ADV STR,283469.10
BSP-KMZ,CHD,VYK DIST,289704.10
BSP-KMZ,CHD,VYK INNR DIST,290658.10
BSP-KMZ,CHD,VYK HOME,291743.10
BSP-KMZ,VYK,VYK STR,292666.10
BSP-KMZ,VYK,VYK ADV STR,292902.10
BSP-KMZ,VYK,NEU SEC,295493.10
BSP-KMZ,VYK,RPD DIST,296634.10
BSP-KMZ,VYK,RPD INNR DIST,297943.10
BSP-KMZ,VYK,RPD HOME,299122.10
BSP-KMZ,RPD,RPD STR,300362.10
BSP-KMZ,RPD,RPD ADV STR,300993.10
BSP-KMZ,RPD,IB DIST,303335.10
BSP-KMZ,RPD,IB-INR-DIST,304442.10
BSP-KMZ,RPD,IB,305493.10
BSP-KMZ,RPD,JLW DIST,308045.10
BSP-KMZ,RPD,JLW INNR DIST,309660.10
BSP-KMZ,RPD,JLW HOME,310812.10
BSP-KMZ,RPD,L XING:,311570.10
BSP-KMZ,JLW,JLW STR,312506.10
BSP-KMZ,JLW,JLW ADV STR,313227.10
BSP-KMZ,JLW,INNR DIST,314124.10
BSP-KMZ,JLW,L XING:,314666.10
BSP-KMZ,JLW,NKJ HOME,315151.10
BSP-KMZ,JLW,NKJ R HOME,316234.10
BSP-KMZ,JLW,NKJ R HOME,317079.10
BSP-KMZ,JLW,NKJ STR,317978.10
BSP-KMZ,JLW,B CABIN HOME,318460.10
BSP-KMZ,JLW,B CABIN ADV STR,319062.10
BSP-KMZ,JLW,A CABIN HOME,320136.10
BSP-KMZ,NKJ,A CABIN STR,320817.10
BSP-KMZ,NKJ,A CABIN ADV STR,321238.10
BSP-KMZ,NKJ,KMZ HOME,321939.10
BSP-KMZ,KMZ,KMZ STR,323039.10
DURG-USL,DURG,DURG STR,0.00
DURG-USL,DURG,DURG INT STR,484.00
DURG-USL,DURG,DURG ADV STR,750.00
DURG-USL,DURG,DLBS HOME,1334.00
DURG-USL,DURG,DLBS STR,2319.00
DURG-USL,DURG,BQR HOME,3295.00
DURG-USL,BQR,BQR STR,4444.00
DURG-USL,BQR,BQR ADV STR,5248.00
DURG-USL,BQR,A:A374,6422.00
DURG-USL,BQR,A:A376,7745.00
DURG-USL,BQR,BPHB PH,8418.00
DURG-USL,BQR,A:A378,8825.00
DURG-USL,BQR,SA G:A380,9878.00
DURG-USL,BQR,L XING:440,10154.00
DURG-USL,BQR,A:A382,10910.00
DURG-USL,BQR,NEU SEC,11321.00
DURG-USL,BQR,BIA HOME,11897.00
DURG-USL,BQR,BIA REP,13232.00
DURG-USL,BIA,BIA STR,13750.00
DURG-USL,BIA,BIA ADV STR,14181.00
DURG-USL,BIA,DBEC HOME,15648.00
DURG-USL,BIA,DBEC STR,16976.00
DURG-USL,BIA,DBEC ADV STR,17447.00
DURG-USL,BIA,DCBIN HOME,17629.00
DURG-USL,DCBIN,DCBIN STR,18637.00
DURG-USL,DCBIN,DCBIN ADV STR,18923.00
DURG-USL,DCBIN,A:A388,20109.00
DURG-USL,DCBIN,ACBIN HOME,21185.00
DURG-USL,ACBIN,ACBIN STR,22260.00
DURG-USL,ACBIN,ACBIN ADV STR,22496.00
DURG-USL,ACBIN,KMI HOME,22991.00
DURG-USL,ACBIN,L XING:430,23164.00
DURG-USL,KMI,KMI STR,24524.00
DURG-USL,KMI,KMI ADV STR,24934.00
DURG-USL,KMI,L XING:429,25208.00
DURG-USL,KMI,A:A394,26340.00
DURG-USL,KMI,A:A396,27701.00
DURG-USL,KMI,NEU SEC,28592.00
DURG-USL,KMI,SZB HOME,29144.00
DURG-USL,SZB,SZB STR,30512.00
DURG-USL,SZB,SZB ADV STR,31146.00
DURG-USL,SZB,A:A398,32155.00
DURG-USL,SZB,SA G:A400,32846.00
DURG-USL,SZB,L XING:419,33066.00
DURG-USL,SZB,SRWN PH,33495.00
DURG-USL,SZB,A:A402,34229.00
DURG-USL,SZB,R HOME,35229.00
DURG-USL,R,R STR,36629.00
DURG-USL,R,R ADV STR,37249.00
DURG-USL,R,GATE SIG,38007.00
DURG-USL,R,L XING:417,38196.00
DURG-USL,R,WRS PH,38934.00
DURG-USL,R,URK INNR,39113.00
DURG-USL,R,URK HOME,40100.00
DURG-USL,R,L XING:415,40329.00
DURG-USL,URK,URK STR,41631.00
DURG-USL,URK,L XING:414,42000.00
DURG-USL,URK,URK ADV STR,42473.00
DURG-USL,URK,NEU SEC,43045.00
DURG-USL,URK,IB-INR-DIST,43560.00
DURG-USL,URK,IBH SIG,44570.00
DURG-USL,URK,MDH DIST,45552.00
DURG-USL,URK,MDH INNR DIST,46533.00
DURG-USL,URK,MDH HOME,47668.00
DURG-USL,MDH,MDH STR,49065.00
DURG-USL,MDH,MDH ADV STR,49397.00
DURG-USL,MDH,IB DIST,52206.00
DURG-USL,MDH,IB INNR DIST,53088.00
DURG-USL,MDH,IBH SIG,54177.00
DURG-USL,MDH,SLH DISTANT,57178.00
DURG-USL,MDH,L XING:406,57969.00
DURG-USL,MDH,SLH INNR DIST,58198.00
DURG-USL,MDH,SLH HOME,59355.00
DURG-USL,MDH,L XING:405,59711.00
DURG-USL,SLH,SLH STR,60823.00
DURG-USL,SLH,SLH ADV STR,61301.00
DURG-USL,SLH,GATE SIG,62518.00
DURG-USL,SLH,L XING:404,62702.00
DURG-USL,SLH,IBH SIG,63522.00
DURG-USL,SLH,GATE SIG,64344.00
DURG-USL,SLH,L XING:403,64532.00
DURG-USL,SLH,GATE INNR,65728.00
DURG-USL,SLH,GATE SIG,66709.00
DURG-USL,SLH,L XING:401,66891.00
DURG-USL,SLH,BKTHW HOME,67164.00
DURG-USL,BKTHW,BKTHW STR,67831.00
DURG-USL,BKTHW,BKTHE HOME,69383.00
DURG-USL,BKTHE,BKTHE STR,70545.00
DURG-USL,BKTHE,TLD DISTANT,71658.00
DURG-USL,BKTHE,L XING:399,72568.00
DURG-USL,BKTHE,TLD INNR DIST,72658.00
DURG-USL,BKTHE,TLD HOME,73919.00
DURG-USL,BKTHE,L XING:398,74158.00
DURG-USL,TLD,TLD STR,75127.00
DURG-USL,TLD,TLD ADV STR,75760.00
DURG-USL,TLD,NEU SEC,77129.00
DURG-USL,TLD,IB DIST,77568.00
DURG-USL,TLD,L XING:395,78528.00
DURG-USL,TLD,L XING:394,79594.00
DURG-USL,TLD,GATE DIST,81109.00
DURG-USL,TLD,GATE INNR DIST,82232.00
DURG-USL,TLD,GATE SIG,83224.00
DURG-USL,TLD,L XING:392,83426.00
DURG-USL,TLD,HN HOME,84438.00
DURG-USL,TLD,L XING:391,85002.00
DURG-USL,TLD,HN REP,85446.00
DURG-USL,HN,HN STR,85920.00
DURG-USL,HN,HN INT STR,86830.00
DURG-USL,HN,HN INT STR,87193.00
DURG-USL,HN,L XING:390,87323.00
DURG-USL,HN,HN ADV STR,87790.00
DURG-USL,HN,IB DIST,90584.00
DURG-USL,HN,L XING:389,91000.00
DURG-USL,HN,IB-INR-DIST,91654.00
DURG-USL,HN,IBH SIG,92648.00
DURG-USL,HN,GATE INNR DIST,94030.00
DURG-USL,HN,GATE SIG,95053.00
DURG-USL,HN,L XING:387,95232.00
DURG-USL,HN,GATE INNR DIST,95796.00
DURG-USL,HN,GATE SIG,96844.00
DURG-USL,HN,L XING:386,97021.00
DURG-USL,HN,BYT INNR DIST,97833.00
DURG-USL,HN,BYT HOME,98932.00
DURG-USL,HN,L XING:385,99065.00
DURG-USL,HN,BYT INT HOME,99940.00
DURG-USL,BYT,BYT STR,101159.00
DURG-USL,BYT,BYT ADV STR,101811.00
DURG-USL,BYT,NEU SEC,103271.00
DURG-USL,BYT,IB DIST,104254.00
DURG-USL,BYT,IB-INR-DIST,105349.00
DURG-USL,BYT,L XING:382,106468.00
DURG-USL,BYT,IBH SIG,106712.00
DURG-USL,BYT,GATE DIST,108254.00
DURG-USL,BYT,GATE INNR DIST,109266.00
DURG-USL,BYT,GATE SIG,110284.00
DURG-USL,BYT,L XING:380,110520.00
DURG-USL,BYT,NPI DISTANT,112318.00
DURG-USL,BYT,L XING:379,112749.00
DURG-USL,BYT,NPI INNR DIST,113555.00
DURG-USL,BYT,NPI HOME,114630.00
DURG-USL,NPI,NPI STR,115995.00
DURG-USL,NPI,L XING:378,116199.00
DURG-USL,NPI,NPI ADV STR,116673.00
DURG-USL,NPI,A:AR62,117928.00
DURG-USL,NPI,NEU SEC,118662.00
DURG-USL,NPI,A:AR58,119287.00
DURG-USL,NPI,A:AR54,120592.00
DURG-USL,NPI,A:AR46,121997.00
DURG-USL,NPI,SA G:AR42,123392.00
DURG-USL,NPI,L XING:376,123766.00
DURG-USL,NPI,DGS HOME,124311.00
DURG-USL,DGS,DGS STR,125722.00
DURG-USL,DGS,DGS ADV STR,126209.00
DURG-USL,DGS,SA G:AR38,126531.00
DURG-USL,DGS,L XING:375,126722.00
DURG-USL,DGS,A:AR34,127451.00
DURG-USL,DGS,A:AR30,128420.00
DURG-USL,DGS,SA G:AR26,129497.00
DURG-USL,DGS,L XING:374,129692.00
DURG-USL,DGS,BYL HOME,130321.00
DURG-USL,DGS,L XING:373,131065.00
DURG-USL,BYL,BYL STR,132212.00
DURG-USL,BYL,BYL ADV STR,132640.00
DURG-USL,BYL,SA G:AR22,133183.00
DURG-USL,BYL,L XING:372,133419.00
DURG-USL,BYL,A:AR18,134478.00
DURG-USL,BYL,A:AR14,135532.00
DURG-USL,BYL,A:AR10,137205.00
DURG-USL,BYL,A:AR6,138234.00
DURG-USL,BYL,DPH HOME,139551.00
DURG-USL,DPH,DPH STR,141056.00
DURG-USL,DPH,DPH ADV STR,141504.00
DURG-USL,DPH,A:AR2,142610.00
DURG-USL,DPH,NEU SEC,143223.00
DURG-USL,DPH,BSP HOME,143822.00
DURG-USL,DPH,CHORD HOME,145301.00
DURG-USL,DPH,CHORD STR,146244.00
DURG-USL,DPH,A:AK3,148086.00
DURG-USL,DPH,USL HOME,149077.00
DURG-USL,USL,USL STR,150917.00
USL-DURG,USL,USL STR,0.00
USL-DURG,USL,USL ADV STR,782.00
USL-DURG,USL,A:AK2,1771.00
USL-DURG,USL,CHORD HOME,3600.00
USL-DURG,USL,CHORD STR,5657.00
USL-DURG,USL,BSP AD STR,6324.00
USL-DURG,USL,A:AR3,7286.00
USL-DURG,USL,DPH HOME,8246.00
USL-DURG,DPH,DPH STR,10055.00
USL-DURG,DPH,DPH ADV STR,10669.00
USL-DURG,DPH,A:AR5,12416.00
USL-DURG,DPH,CHBT PH,13053.00
USL-DURG,DPH,A:AR9,13503.00
USL-DURG,DPH,A:AR13,14537.00
USL-DURG,DPH,A:AR17,15596.00
USL-DURG,DPH,SA G:AR21,16620.00
USL-DURG,DPH,L XING:372,16830.00
USL-DURG,DPH,BYL HOME,17434.00
USL-DURG,BYL,BYL STR,19033.00
USL-DURG,BYL,L XING:373,19210.00
USL-DURG,BYL,BYL ADV STR,19634.00
USL-DURG,BYL,SA G:AR25,20339.00
USL-DURG,BYL,L XING:374,20584.00
USL-DURG,BYL,A:AR29,21378.00
USL-DURG,BYL,A:AR33,22353.00
USL-DURG,BYL,SA G:AR37,23405.00
USL-DURG,BYL,L XING:375,23611.00
USL-DURG,BYL,DGS HOME,24019.00
USL-DURG,DGS,DGS STR,25392.00
USL-DURG,DGS,DGS ADV STR,25962.00
USL-DURG,DGS,SA G:AR41,26227.00
USL-DURG,DGS,L XING:376,26474.00
USL-DURG,DGS,A:AR45,27416.00
USL-DURG,DGS,A:AR49,28566.00
USL-DURG,DGS,A:AR57,30007.00
USL-DURG,DGS,A:AR61,31047.00
USL-DURG,DGS,NEU SEC,31425.00
USL-DURG,DGS,A:AR65,32406.00
USL-DURG,DGS,NPI HOME,33661.00
USL-DURG,DGS,L XING:378,34101.00
USL-DURG,NPI,NPI STR,35159.00
USL-DURG,NPI,NPI ADV STR,35671.00
USL-DURG,NPI,L XING:379,37463.00
USL-DURG,NPI,GATE DIST,37538.00
USL-DURG,NPI,GATE INNR DIST,38562.00
USL-DURG,NPI,GATE SIG,39582.00
USL-DURG,NPI,L XING:380,39724.00
USL-DURG,NPI,IB DIST,41210.00
USL-DURG,NPI,IB-INR-DIST,42185.00
